%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Actual Voltage [V],Angle of Attack [deg],Spanwise Position [in],Sting Axial Force [N],Sting Normal Force [N],Sting Pitching Moment [Nm],ELD Probe X-Axis [mm],ELD Probe Y-Axis [mm],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa]
295.214,82349.295,0.972,30.298,446.023,512.634,5.994,12.000,0.000,-2074.149,3896.564,104.223,-0.037,0.042,-1302.093,-1735.125,-1491.946,-1149.493,-892.363,-741.446,-611.416,-349.781,-178.071,-13.969,12.891,52.143,104.493,145.387,235.393,352.746
295.181,82330.697,0.972,30.299,445.987,511.793,6.013,12.000,0.000,-2074.149,3902.572,104.223,-0.036,0.042,-1319.910,-1740.578,-1490.773,-1139.905,-882.117,-741.446,-606.930,-347.211,-195.153,-21.788,6.023,45.971,99.048,141.095,228.955,341.575
295.227,82229.443,0.970,30.313,445.782,513.255,6.010,12.000,0.000,-2074.149,3899.347,104.223,-0.036,0.043,-1328.009,-1748.703,-1497.500,-1145.741,-882.117,-735.743,-606.396,-352.672,-191.022,-22.622,2.536,42.992,98.629,140.362,229.890,345.524
295.393,82217.884,0.970,30.185,441.725,509.576,6.329,13.000,0.000,-2074.149,3866.801,104.223,-0.037,0.043,-189.323,-696.741,-554.550,-477.833,-457.579,-464.994,-456.639,-451.065,-413.300,-162.706,-110.855,-53.545,1.780,34.337,98.864,201.535
295.393,82217.884,0.970,30.185,441.725,509.576,6.329,13.000,0.000,-2074.149,3866.801,104.223,-0.037,0.043,-159.157,-668.316,-596.468,-554.897,-569.976,-582.956,-585.139,-546.460,-550.620,-145.404,-99.886,-48.339,7.330,43.444,115.999,222.072
295.175,82335.024,0.972,30.144,441.470,510.859,6.325,13.000,0.000,-2074.149,3870.080,104.223,-0.036,0.042,-112.015,-616.470,-492.742,-453.190,-443.327,-424.289,-449.055,-517.124,-493.794,-119.450,-70.458,-26.241,23.875,56.635,126.384,234.259
295.231,82355.107,0.972,30.160,441.982,511.299,6.340,13.000,0.000,-2074.149,3853.773,104.223,-0.035,0.042,-195.702,-690.391,-527.601,-454.441,-466.865,-507.880,-518.379,-536.503,-551.178,-168.439,-113.176,-58.113,-3.241,30.463,100.318,208.757
295.043,82250.753,0.971,30.161,441.708,509.599,6.332,13.000,0.000,-2074.149,3842.874,104.223,-0.037,0.043,-155.589,-659.954,-600.529,-520.018,-477.985,-493.031,-555.658,-532.006,-467.670,-161.247,-107.480,-56.307,-0.314,35.174,104.057,209.885
295.356,82387.330,0.972,30.158,441.897,513.648,6.333,13.000,0.000,-2074.149,3839.793,104.223,-0.036,0.042,-113.637,-676.678,-553.586,-562.204,-511.564,-520.650,-542.413,-546.139,-537.000,-167.293,-114.336,-54.820,-1.464,29.521,94.710,201.084
295.087,82270.577,0.971,30.167,441.932,513.240,6.334,13.000,0.000,-2074.149,3867.566,104.223,-0.036,0.043,-121.530,-698.408,-630.577,-489.736,-485.867,-500.298,-538.780,-592.391,-602.311,-149.782,-99.464,-44.833,11.938,47.946,117.557,225.006
295.322,82303.705,0.971,30.188,442.370,514.357,6.330,13.000,0.000,-2074.149,3862.472,104.223,-0.036,0.042,-184.241,-703.196,-576.148,-518.556,-511.564,-512.655,-522.971,-511.449,-476.266,-170.941,-111.699,-50.464,6.178,41.036,106.757,209.885
295.293,82348.391,0.971,30.181,442.455,514.000,6.323,13.000,0.000,-2074.149,3830.745,104.223,-0.036,0.042,-124.774,-645.459,-556.366,-519.600,-487.487,-482.126,-470.631,-480.935,-498.265,-151.241,-98.198,-45.258,6.911,37.582,102.707,206.162
295.384,82191.795,0.969,30.238,443.149,513.348,6.327,13.000,0.000,-2074.149,3844.868,104.223,-0.036,0.043,-138.181,-664.302,-596.893,-509.576,-489.106,-500.402,-525.428,-641.425,-647.979,-145.426,-102.101,-48.127,10.681,48.678,122.646,232.115
295.321,82402.053,0.972,30.189,442.928,513.918,6.306,13.000,0.000,-2074.149,3843.025,104.223,-0.035,0.042,-183.160,-672.442,-491.886,-462.064,-457.471,-456.789,-469.136,-498.280,-528.185,-160.334,-112.034,-59.069,-8.679,25.648,93.256,199.843
295.148,82270.706,0.971,30.200,442.805,513.510,6.326,13.000,0.000,-2074.149,3869.350,104.223,-0.037,0.043,-103.366,-656.274,-608.976,-550.091,-538.233,-562.809,-621.669,-697.195,-630.004,-123.013,-89.036,-41.434,14.870,50.563,121.919,229.858
295.270,82318.815,0.971,30.220,443.462,512.544,6.320,13.000,0.000,-2074.149,3879.924,104.223,-0.036,0.043,-207.055,-712.104,-546.956,-505.294,-497.960,-517.847,-537.605,-570.013,-545.267,-141.882,-103.911,-47.596,13.297,51.086,124.203,234.034
295.266,82361.177,0.972,30.200,443.122,512.204,6.313,13.000,0.000,-2074.149,3853.232,104.223,-0.036,0.042,-231.383,-755.308,-583.847,-528.685,-509.405,-486.072,-488.256,-542.712,-574.964,-155.539,-102.856,-48.446,3.141,35.902,104.576,208.644
295.324,82207.422,0.970,30.234,443.206,512.925,6.321,13.000,0.000,-2074.149,3853.677,104.223,-0.036,0.043,-136.019,-629.069,-448.044,-431.677,-439.116,-471.430,-486.761,-475.689,-478.281,-150.535,-94.311,-41.009,17.485,48.148,113.387,218.010
295.376,82383.262,0.972,30.210,443.383,514.903,6.308,13.000,0.000,-2074.149,3857.605,104.223,-0.035,0.042,-132.667,-645.459,-580.426,-479.294,-460.602,-445.159,-429.080,-430.401,-475.601,-164.400,-112.245,-55.352,-2.719,30.668,98.124,199.957
295.197,82267.736,0.971,30.250,444.181,513.411,6.317,13.000,0.000,-2074.149,3853.282,104.223,-0.036,0.043,-115.908,-636.205,-511.775,-459.453,-430.263,-390.955,-408.571,-440.679,-470.577,-155.747,-95.682,-45.046,11.203,47.939,121.279,230.876
295.202,82331.730,0.972,30.224,443.774,513.333,6.302,13.000,0.000,-2074.149,3863.918,104.223,-0.036,0.043,-161.752,-700.969,-569.732,-482.426,-488.783,-513.589,-549.355,-590.463,-581.886,-158.875,-107.181,-47.596,8.376,39.356,106.846,213.047
295.266,82361.564,0.972,30.224,443.839,513.862,6.313,13.000,0.000,-2074.149,3837.208,104.223,-0.036,0.042,-163.157,-709.543,-621.701,-496.627,-443.327,-469.458,-514.319,-456.203,-469.349,-158.458,-106.654,-51.952,5.759,42.810,118.787,229.861
295.066,82265.282,0.971,30.238,444.021,516.725,6.311,13.000,0.000,-2074.149,3817.807,104.223,-0.037,0.043,-217.003,-707.094,-529.526,-503.728,-481.441,-491.368,-477.040,-544.532,-695.531,-155.226,-90.935,-36.228,17.904,53.696,123.252,232.794
295.262,82355.301,0.972,30.338,447.162,512.326,6.411,14.000,0.000,-2074.149,3751.035,-104.296,-0.036,0.042,-315.395,-707.987,-535.623,-477.520,-441.923,-471.432,-489.218,-454.598,-494.799,-161.143,-99.148,-36.759,26.703,68.464,148.400,260.213
295.262,82355.301,0.972,30.338,447.162,512.326,6.411,14.000,0.000,-2074.149,3751.035,-104.296,-0.036,0.042,-295.176,-682.478,-490.712,-481.697,-450.561,-442.149,-453.862,-455.348,-462.199,-136.023,-84.064,-30.385,27.855,65.323,137.704,242.948
295.420,82206.066,0.969,30.344,446.291,513.421,6.417,14.000,0.000,-2074.149,3786.914,-104.296,-0.036,0.043,-267.172,-697.296,-567.381,-502.268,-481.441,-484.516,-503.104,-531.685,-514.560,-141.756,-86.701,-29.853,33.928,74.745,154.527,263.260
295.100,82282.330,0.971,30.305,446.041,513.099,6.414,14.000,0.000,-2074.149,3806.106,-104.296,-0.037,0.042,-296.041,-649.251,-452.857,-412.987,-452.397,-473.094,-448.949,-517.766,-549.615,-161.873,-95.878,-32.934,27.645,65.428,144.973,257.956
295.233,82349.812,0.972,30.308,446.291,510.330,6.428,14.000,0.000,-2074.149,3796.574,-104.296,-0.035,0.042,-302.960,-729.031,-589.088,-547.795,-516.531,-530.413,-546.365,-633.290,-625.086,-163.749,-109.801,-48.552,13.404,51.191,124.619,233.582
294.983,82218.658,0.971,30.306,445.886,511.539,6.424,14.000,0.000,-2074.149,3787.927,-104.296,-0.036,0.043,-274.740,-689.502,-521.293,-486.917,-463.302,-445.679,-424.915,-432.436,-519.807,-178.446,-103.472,-42.284,22.095,65.637,145.700,255.361
295.252,82347.745,0.972,30.277,445.347,511.331,6.425,14.000,0.000,-2074.149,3781.706,-104.296,-0.036,0.042,-255.711,-666.422,-485.578,-460.290,-458.983,-472.677,-466.679,-472.585,-495.469,-142.902,-84.064,-25.073,33.614,68.987,144.142,254.119
295.093,82266.961,0.971,30.273,445.027,511.795,6.435,14.000,0.000,-2074.149,3780.511,-104.296,-0.036,0.043,-260.036,-660.067,-498.196,-459.350,-447.646,-440.487,-475.438,-505.025,-567.478,-167.084,-109.590,-48.233,10.681,47.736,122.542,234.936
295.108,82278.843,0.971,30.264,444.809,510.532,6.435,14.000,0.000,-2074.149,3817.176,-104.296,-0.037,0.043,-268.037,-699.523,-607.053,-573.169,-541.256,-532.177,-600.733,-646.136,-522.827,-127.580,-75.415,-23.798,36.337,77.886,159.927,271.271
295.249,82350.974,0.972,30.259,444.821,509.367,6.437,14.000,0.000,-2074.149,3798.475,-104.296,-0.036,0.043,-352.264,-712.997,-516.481,-492.660,-499.256,-540.277,-585.459,-657.057,-658.585,-126.870,-80.373,-22.735,38.640,78.514,158.785,273.415
295.001,82224.922,0.971,30.256,444.416,513.836,6.439,14.000,0.000,-2074.149,3794.289,-104.296,-0.036,0.043,-420.923,-747.404,-537.226,-507.071,-510.917,-553.361,-598.811,-680.611,-560.116,-127.391,-82.601,-24.329,32.986,73.593,150.477,259.762
295.263,82360.144,0.972,30.234,444.134,511.305,6.439,14.000,0.000,-2074.149,3808.919,-104.296,-0.036,0.042,-286.958,-681.697,-547.813,-589.250,-539.961,-530.412,-531.730,-542.283,-573.624,-146.990,-94.627,-35.697,28.064,70.767,151.516,264.727
295.094,82273.289,0.971,30.232,443.857,511.015,6.446,14.000,0.000,-2074.149,3808.577,-104.296,-0.037,0.042,-337.235,-738.273,-540.327,-507.175,-519.338,-537.993,-581.506,-717.401,-712.478,-145.113,-97.159,-38.459,22.197,63.648,139.677,248.139
295.270,82243.262,0.970,30.274,444.651,512.208,6.446,14.000,0.000,-2074.149,3836.736,-104.296,-0.036,0.042,-293.662,-680.805,-490.176,-452.563,-449.805,-436.853,-446.811,-472.584,-499.605,-164.816,-101.379,-38.990,23.349,64.058,141.962,252.201
295.432,82313.391,0.971,30.256,444.262,513.495,6.431,14.000,0.000,-2074.149,3846.923,-104.296,-0.036,0.043,-235.600,-668.094,-526.105,-504.460,-505.302,-516.290,-527.778,-562.733,-537.005,-165.338,-109.607,-48.340,11.098,49.404,127.509,241.368
295.250,82175.393,0.970,30.245,443.470,510.419,6.439,14.000,0.000,-2074.149,3825.416,-104.296,-0.037,0.043,-297.987,-748.962,-591.975,-539.337,-520.742,-512.448,-541.664,-638.856,-688.841,-153.453,-100.113,-39.522,23.977,65.837,147.134,262.473
295.262,82361.564,0.972,30.227,443.918,512.916,6.442,14.000,0.000,-2074.149,3826.860,-104.296,-0.036,0.042,-323.179,-719.121,-522.042,-468.435,-505.410,-523.766,-529.487,-505.988,-585.570,-161.480,-99.269,-40.478,16.019,51.393,126.990,237.309
295.094,82271.352,0.971,30.250,444.370,512.606,6.447,14.000,0.000,-2074.149,3818.830,-104.296,-0.036,0.043,-278.092,-694.624,-528.351,-486.917,-475.394,-474.547,-504.812,-573.118,-630.228,-166.589,-100.957,-41.115,23.244,62.174,140.592,253.784
295.113,82284.978,0.971,30.231,443.865,514.727,6.438,14.000,0.000,-2074.149,3831.066,-104.296,-0.036,0.042,-299.825,-694.624,-523.003,-511.456,-536.721,-529.582,-498.938,-530.935,-532.986,-149.179,-86.821,-25.498,38.844,78.293,158.867,271.388
295.241,82351.620,0.972,30.257,444.788,518.859,6.446,14.000,0.000,-2074.149,3820.559,-104.296,-0.036,0.042,-341.020,-706.093,-519.475,-470.941,-474.746,-501.130,-516.028,-633.717,-658.139,-170.654,-104.860,-46.640,8.376,44.589,121.487,235.616
295.058,82254.240,0.971,30.747,459.037,533.288,6.467,15.000,0.000,-2074.149,3894.424,104.223,-0.036,0.043,-463.955,-713.219,-545.032,-562.936,-585.955,-567.794,-538.887,-566.908,-606.664,-166.379,-97.897,-32.084,34.033,77.781,160.550,272.963
295.058,82254.240,0.971,30.747,459.037,533.288,6.467,15.000,0.000,-2074.149,3894.424,104.223,-0.036,0.043,-340.911,-602.533,-430.401,-425.831,-435.120,-430.519,-427.050,-400.208,-401.465,-126.140,-68.886,-9.668,57.280,100.183,188.382,303.092
295.201,82323.271,0.971,30.750,459.288,530.343,6.462,15.000,0.000,-2074.149,3871.199,104.223,-0.036,0.042,-443.844,-687.048,-517.764,-535.473,-560.798,-571.844,-579.690,-610.912,-617.716,-170.341,-101.272,-33.041,33.614,78.199,166.158,286.278
295.230,82339.609,0.972,30.732,458.811,528.491,6.461,15.000,0.000,-2074.149,3872.868,104.223,-0.036,0.042,-481.362,-749.740,-556.687,-547.167,-522.360,-557.203,-603.190,-610.162,-623.857,-149.283,-92.411,-28.366,38.850,82.282,166.781,281.201
295.055,82243.585,0.971,30.742,458.851,529.444,6.467,15.000,0.000,-2074.149,3917.671,104.223,-0.037,0.043,-386.106,-707.762,-533.590,-518.869,-548.706,-553.672,-565.804,-578.900,-511.433,-132.082,-78.803,-18.592,42.829,84.795,167.404,281.313
295.307,82372.994,0.972,30.739,459.082,530.500,6.462,15.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-447.412,-716.113,-530.382,-513.961,-497.204,-510.787,-547.646,-609.306,-658.019,-166.484,-93.677,-26.772,37.803,82.805,167.923,283.119
295.074,82244.747,0.971,30.741,458.775,528.974,6.463,15.000,0.000,-2074.149,3917.344,104.223,-0.036,0.042,-421.354,-699.188,-561.606,-560.846,-539.853,-539.550,-551.065,-583.075,-591.145,-141.881,-80.807,-18.486,45.866,86.888,172.700,288.084
295.203,82324.950,0.971,30.741,459.039,528.618,6.462,15.000,0.000,-2074.149,3902.561,104.223,-0.036,0.042,-403.514,-694.957,-550.806,-603.137,-609.602,-579.217,-584.819,-581.577,-460.301,-136.773,-75.321,-17.317,46.180,88.877,172.389,286.053
295.236,82337.736,0.972,30.749,459.298,529.469,6.461,15.000,0.000,-2074.149,3887.891,104.223,-0.036,0.042,-444.601,-723.796,-586.093,-532.862,-519.230,-530.308,-511.009,-616.695,-578.315,-155.016,-98.846,-34.103,32.881,80.084,166.677,282.780
295.146,82229.249,0.971,30.741,458.605,529.146,6.458,15.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-453.683,-741.723,-561.713,-507.278,-515.883,-525.324,-514.320,-512.199,-518.362,-145.843,-82.917,-22.842,39.059,78.932,161.692,275.107
295.486,82335.863,0.971,30.729,458.297,527.756,6.460,15.000,0.000,-2074.149,3910.560,104.223,-0.036,0.042,-381.457,-674.894,-500.120,-490.989,-501.847,-524.182,-533.120,-570.335,-532.541,-151.056,-93.151,-36.440,25.760,65.742,147.154,262.469
295.056,82249.074,0.971,30.722,458.276,522.505,6.463,15.000,0.000,-2074.149,3878.346,104.223,-0.036,0.042,-357.346,-676.344,-517.764,-516.885,-502.171,-475.273,-454.610,-490.572,-503.737,-171.280,-97.898,-31.447,37.698,80.712,168.027,282.216
295.357,82291.306,0.971,30.702,457.450,524.425,6.465,15.000,0.000,-2074.149,3871.489,104.223,-0.037,0.042,-365.347,-662.630,-491.245,-453.188,-466.109,-481.400,-484.946,-501.171,-546.496,-146.365,-81.757,-19.336,46.069,89.191,175.504,289.551
295.245,82341.998,0.972,30.678,457.173,524.603,6.471,15.000,0.000,-2074.149,3876.355,104.223,-0.036,0.043,-426.977,-653.487,-469.324,-463.735,-472.911,-475.793,-518.272,-531.364,-607.677,-173.469,-107.814,-41.646,26.280,70.024,153.904,269.352
295.054,82248.686,0.971,30.659,456.408,523.902,6.478,15.000,0.000,-2074.149,3910.366,104.223,-0.036,0.043,-430.220,-768.002,-630.577,-668.922,-704.706,-662.704,-632.565,-645.174,-618.730,-150.430,-94.628,-35.378,31.201,75.467,162.501,278.380
295.345,82366.666,0.972,30.650,456.323,522.976,6.482,15.000,0.000,-2074.149,3906.889,104.223,-0.036,0.042,-370.753,-692.618,-566.524,-518.243,-508.973,-525.739,-538.460,-550.528,-508.649,-136.982,-77.116,-16.574,48.582,90.121,173.300,287.862
295.059,82245.522,0.971,30.636,455.687,518.259,6.484,15.000,0.000,-2074.149,3871.764,104.223,-0.036,0.042,-399.513,-645.682,-468.575,-422.071,-472.371,-500.506,-560.037,-565.196,-540.467,-159.396,-104.438,-37.928,29.002,73.164,157.102,274.659
295.419,82285.107,0.970,30.622,454.926,519.990,6.488,15.000,0.000,-2074.149,3888.993,104.223,-0.036,0.042,-396.810,-704.199,-554.976,-554.059,-560.367,-551.699,-542.199,-564.233,-560.228,-168.987,-103.067,-31.660,38.426,83.317,168.108,281.655
295.352,82310.291,0.971,30.594,454.337,519.449,6.492,15.000,0.000,-2074.149,3910.104,104.223,-0.036,0.042,-429.895,-703.196,-539.257,-536.307,-516.315,-512.136,-505.882,-555.132,-549.287,-164.817,-94.100,-26.348,40.415,84.887,172.573,288.539
295.083,82238.806,0.971,30.583,454.031,518.124,6.501,15.000,0.000,-2074.149,3902.940,104.223,-0.036,0.043,-420.921,-671.661,-491.138,-482.427,-520.958,-523.559,-507.591,-530.293,-543.258,-165.651,-94.628,-23.479,43.451,88.760,176.519,291.473
295.258,82334.507,0.971,30.252,444.503,515.390,6.924,16.000,0.000,-2074.149,3885.639,104.223,-0.036,0.042,-175.051,-605.657,-466.331,-489.633,-497.420,-488.670,-461.019,-450.423,-463.428,-191.266,-120.981,-51.208,16.441,56.111,136.561,250.396
295.258,82334.507,0.971,30.252,444.503,515.390,6.924,16.000,0.000,-2074.149,3885.639,104.223,-0.036,0.042,-274.957,-686.490,-606.199,-618.176,-602.368,-579.010,-581.187,-559.201,-552.295,-183.136,-118.450,-56.945,9.006,48.574,125.034,235.162
295.073,82251.657,0.971,30.256,444.468,512.321,6.927,16.000,0.000,-2074.149,3910.969,104.223,-0.037,0.043,-261.766,-628.511,-487.395,-505.610,-481.549,-488.358,-472.128,-471.407,-479.504,-198.875,-142.920,-74.049,-4.601,39.990,120.049,232.341
295.367,82360.983,0.971,30.251,444.463,516.629,6.925,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-162.509,-587.146,-475.526,-486.185,-445.270,-452.222,-472.875,-443.463,-434.289,-165.104,-114.547,-54.714,10.053,47.318,119.946,227.827
295.059,82228.539,0.971,30.268,444.700,512.727,6.927,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-221.976,-693.843,-620.846,-597.812,-566.953,-502.792,-482.489,-479.973,-489.329,-205.233,-137.963,-74.368,-11.084,26.171,100.941,213.835
295.131,82283.815,0.971,30.239,444.057,513.598,6.921,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-188.999,-631.187,-497.233,-505.190,-514.803,-538.822,-553.201,-527.188,-504.735,-197.624,-136.697,-72.031,-3.555,38.733,116.311,229.858
295.271,82352.072,0.972,30.258,444.757,515.284,6.931,16.000,0.000,-2074.149,3917.004,104.223,-0.036,0.042,-155.697,-613.125,-506.001,-541.946,-492.022,-467.173,-449.268,-451.279,-477.495,-192.830,-140.494,-78.193,-17.671,24.392,104.264,220.380
295.073,82254.175,0.971,30.259,444.576,515.065,6.923,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-156.994,-595.620,-471.997,-448.803,-433.286,-448.170,-477.574,-471.621,-463.539,-184.283,-129.947,-64.381,2.304,44.282,125.969,245.543
295.291,82365.051,0.972,30.266,445.049,514.544,6.923,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-290.418,-687.605,-632.608,-666.938,-598.265,-583.369,-573.816,-610.055,-599.302,-193.559,-126.044,-59.494,9.320,51.296,130.642,241.368
295.037,82235.190,0.971,30.303,445.801,514.031,6.921,16.000,0.000,-2074.149,3917.671,104.223,-0.037,0.042,-217.868,-631.299,-499.906,-512.291,-502.711,-505.282,-513.465,-535.967,-536.224,-202.450,-147.034,-77.980,-9.097,35.593,120.776,238.547
295.238,82295.826,0.971,30.266,444.745,513.352,6.908,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-228.247,-653.710,-548.453,-535.890,-506.274,-492.821,-477.040,-481.042,-505.299,-190.775,-133.238,-69.162,-3.869,37.268,113.922,223.878
295.295,82358.852,0.972,30.251,444.560,517.305,6.923,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-205.758,-647.466,-512.203,-504.563,-489.106,-476.519,-465.077,-486.717,-540.355,-191.921,-127.541,-65.019,-1.778,38.733,118.492,233.921
295.050,82243.068,0.971,30.278,445.111,515.195,6.926,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-232.032,-641.334,-522.576,-540.067,-508.865,-505.490,-502.783,-509.200,-476.718,-188.898,-125.643,-59.495,12.041,54.855,138.431,255.812
295.271,82346.325,0.972,30.284,445.491,513.730,6.915,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-235.275,-667.201,-575.614,-471.044,-515.235,-522.208,-511.435,-463.270,-472.810,-178.682,-130.390,-73.306,-12.234,27.005,103.434,216.882
295.063,82248.622,0.971,30.310,446.049,520.455,6.914,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-251.278,-714.220,-572.833,-534.532,-501.955,-519.820,-552.132,-661.554,-647.086,-207.663,-142.205,-76.175,-6.065,36.216,116.918,231.325
295.214,82319.461,0.971,30.311,446.246,525.250,6.905,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-249.764,-702.306,-571.443,-519.287,-496.772,-466.758,-451.298,-429.544,-455.841,-182.852,-123.005,-59.176,12.250,54.638,137.373,252.993
295.291,82362.662,0.972,30.310,446.313,518.310,6.906,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-231.166,-665.306,-582.992,-578.807,-555.940,-541.626,-532.585,-534.682,-544.262,-208.080,-149.906,-84.355,-21.959,20.725,101.758,216.658
295.032,82231.638,0.971,30.335,446.741,513.204,6.906,16.000,0.000,-2074.149,3917.671,104.223,-0.037,0.043,-183.808,-631.855,-518.726,-481.486,-460.926,-466.031,-469.029,-443.463,-422.682,-191.921,-134.187,-72.138,-8.783,29.726,107.054,219.140
295.265,82349.101,0.972,30.323,446.688,517.078,6.906,16.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-190.836,-627.841,-511.775,-518.765,-491.266,-463.954,-436.237,-456.632,-505.410,-169.925,-102.645,-38.247,29.631,68.140,141.527,247.351
295.110,82254.627,0.971,30.339,446.855,522.480,6.901,16.000,0.000,-2074.149,3901.796,104.223,-0.036,0.042,-224.354,-628.845,-509.958,-503.415,-490.294,-482.437,-482.595,-492.391,-485.314,-205.578,-151.383,-83.080,-17.462,25.749,106.327,220.720
