#
# This text file contains four columns:
#  [1] the name of an exoplanet
#  [2] planet's radius, in Earth radii
#  [3] star's radius, in solar radii
#  [4] energy flux the planet receives from its star,
#       (relative to what Earth receives from the Sun)
#
Kepler-854b,       16.72,  1.27, 1.80e+03
Kepler-855b,        8.35,  1.03, 1.81e+02
Kepler-856b,        9.30,  0.93, 1.22e+02
Kepler-857b,        6.80,  0.99, 6.86e+00
Kepler-858b,        4.87,  0.91, 6.34e+00
Kepler-859b,        3.09,  0.77, 1.83e+01
Kepler-85b,         1.97,  0.89, 1.02e+02
Kepler-85c,         2.18,  0.89, 5.92e+01
Kepler-85d,         1.20,  0.89, 3.67e+01
Kepler-85e,         1.27,  0.89, 2.33e+01
Kepler-860b,        3.24,  1.06, 3.40e+02
Kepler-861b,        2.28,  0.78, 1.70e+02
Kepler-862b,        2.21,  0.84, 3.17e+02
Kepler-863b,        2.90,  0.95, 5.82e+01
Kepler-864b,        2.40,  1.00, 2.46e+02
Kepler-865b,        2.49,  0.92, 5.87e+01
Kepler-866b,        1.63,  0.71, 2.03e+02
Kepler-867b,        4.64,  0.91, 2.43e+00
Kepler-868b,        2.05,  0.89, 2.25e+02
Kepler-869b,        3.61,  0.95, 1.61e+01
Kepler-870b,        2.78,  1.02, 4.83e+01
Kepler-871b,        3.74,  1.14, 5.95e+01
Kepler-872b,        1.99,  1.08, 9.11e+02
Kepler-873b,        3.75,  1.27, 8.71e+01
Kepler-874b,        3.94,  1.13, 2.72e+01
Kepler-875b,        2.90,  1.11, 4.23e+01
Kepler-876b,        1.43,  0.77, 1.18e+02
Kepler-877b,        2.12,  0.81, 2.70e+01
Kepler-878b,        1.93,  0.77, 1.35e+01
Kepler-879b,        2.57,  1.02, 2.53e+01
Kepler-87b,        13.49,  1.82, 1.24e+01
Kepler-87c,         6.14,  1.82, 6.29e+00
Kepler-880b,        2.66,  1.74, 7.59e+02
Kepler-881b,        1.78,  1.09, 4.65e+02
Kepler-882b,        1.23,  0.87, 2.71e+02
Kepler-883b,        1.78,  1.09, 1.23e+02
Kepler-884b,        1.23,  0.94, 2.18e+02
Kepler-885b,        2.50,  1.35, 1.16e+02
Kepler-886b,        1.52,  1.16, 3.57e+02
Kepler-887b,        1.84,  1.29, 9.19e+01
Kepler-887c,        1.13,  1.29, 3.41e+02
Kepler-888b,        1.76,  0.90, 7.93e+00
Kepler-889b,        1.09,  1.25, 7.31e+02
Kepler-890b,        8.89,  1.13, 1.80e+01
Kepler-891b,        6.41,  1.07, 1.55e+01
Kepler-892b,        2.81,  0.72, 2.28e+01
Kepler-893b,        3.03,  0.99, 2.26e+02
Kepler-894b,        2.78,  0.85, 8.76e+01
Kepler-895b,        1.54,  0.61, 1.02e+02
Kepler-896b,        2.53,  0.81, 1.75e+00
Kepler-897b,        2.39,  1.04, 1.80e+02
Kepler-898b,        1.49,  0.62, 3.62e+01
Kepler-899b,        2.68,  0.91, 3.90e+01
Kepler-8b,         15.87,  1.49, 1.32e+03
Kepler-900b,        2.08,  0.73, 6.05e+01
Kepler-901b,        1.37,  0.57, 6.22e+01
Kepler-902b,        2.54,  0.93, 1.56e+01
Kepler-903b,        2.01,  0.97, 1.04e+02
Kepler-903c,        2.53,  0.97, 9.34e+00
Kepler-904b,        1.77,  1.25, 1.10e+03
Kepler-905b,        1.41,  0.86, 1.83e+02
Kepler-906b,        2.11,  1.02, 2.16e+01
Kepler-907b,        1.20,  1.38, 1.48e+02
Kepler-908b,        1.22,  1.12, 2.37e+03
Kepler-909b,        1.47,  1.23, 1.37e+02
Kepler-910b,        0.82,  1.50, 2.17e+03
Kepler-911b,        2.60,  1.99, 1.93e+02
Kepler-912b,        2.80,  1.11, 1.04e+03
Kepler-913b,        2.06,  0.61, 2.57e+01
Kepler-914b,        1.38,  1.15, 4.82e+02
Kepler-915b,        1.50,  1.38, 7.50e+02
Kepler-916b,        1.76,  0.81, 1.27e+01
Kepler-917b,        1.91,  0.76, 3.18e+02
Kepler-918b,        1.74,  1.14, 4.58e+02
Kepler-919b,        2.25,  1.21, 1.78e+02
Kepler-91b,        15.32,  6.30, 2.87e+03
Kepler-920b,        2.42,  0.85, 1.28e+02
Kepler-920c,        3.80,  0.85, 3.34e+00
Kepler-921b,        2.87,  0.91, 1.10e+01
Kepler-922b,        1.42,  0.93, 2.37e+03
Kepler-923b,        1.38,  1.26, 3.39e+02
Kepler-924b,        3.07,  1.23, 1.96e+01
Kepler-925b,        2.34,  0.72, 6.32e+00
Kepler-926b,        2.31,  1.01, 1.39e+01
Kepler-927b,        1.72,  0.99, 1.33e+02
Kepler-928b,        1.59,  0.70, 1.12e+02
Kepler-929b,        1.11,  1.02, 3.22e+03
Kepler-92b,         3.51,  1.70, 2.18e+02
Kepler-92c,         2.60,  1.70, 8.98e+01
Kepler-92d,         2.07,  1.70, 3.96e+01
Kepler-930b,        2.13,  1.40, 2.16e+01
Kepler-931b,        1.33,  0.81, 8.00e+01
Kepler-932b,        1.37,  0.84, 6.16e+02
Kepler-933b,        2.46,  0.84, 4.32e+01
Kepler-934b,        2.09,  0.77, 4.72e+00
Kepler-935b,        1.35,  0.73, 9.73e+01
Kepler-936b,        1.45,  0.89, 7.68e+01
Kepler-937b,        3.72,  1.22, 1.60e+01
Kepler-937c,        2.67,  1.22, 5.36e+00
Kepler-938b,        2.22,  0.89, 9.36e+00
Kepler-939b,        1.75,  0.85, 4.53e+01
Kepler-93b,         1.48,  0.92, 2.76e+02
Kepler-940b,        3.34,  0.96, 1.05e+01
Kepler-941b,        3.08,  0.86, 3.92e+01
Kepler-942b,        2.13,  0.75, 5.32e+00
Kepler-943b,        5.93,  0.91, 1.11e+01
Kepler-944b,        2.63,  0.83, 1.01e+01
Kepler-945b,        2.63,  0.97, 2.48e+01
Kepler-946b,        1.93,  0.93, 8.14e+01
Kepler-947b,        2.28,  0.87, 2.17e+01
Kepler-948b,        1.85,  0.94, 1.44e+02
Kepler-949b,        2.91,  0.86, 8.97e+01
Kepler-94b,         3.51,  0.76, 2.40e+02
Kepler-950b,        8.98,  1.02, 6.23e+00
Kepler-951b,        5.59,  0.73, 2.74e+00
Kepler-952b,        7.65,  0.99, 3.76e+00
Kepler-953b,        4.21,  0.99, 5.21e+00
Kepler-953c,        1.19,  0.99, 1.08e+02
Kepler-954b,        2.32,  0.76, 2.24e+01
Kepler-955b,        3.13,  0.84, 4.14e+01
Kepler-956b,        3.00,  1.15, 4.26e+02
Kepler-957b,        5.50,  0.75, 8.65e+01
Kepler-958b,        2.06,  0.86, 7.66e+01
Kepler-959b,        4.38,  2.01, 4.60e+02
Kepler-95b,         3.42,  1.41, 1.80e+02
Kepler-960b,        2.29,  0.72, 1.62e+02
Kepler-961b,        2.55,  0.90, 4.39e+01
Kepler-962b,        1.97,  0.86, 5.95e+01
Kepler-963b,        2.66,  0.87, 7.85e+01
Kepler-964b,        2.12,  0.84, 4.69e+01
Kepler-965b,        3.38,  1.15, 5.26e+00
Kepler-966b,        4.13,  1.02, 6.07e+00
Kepler-967b,        2.35,  0.80, 3.89e+01
Kepler-967c,        3.65,  0.80, 1.05e+00
Kepler-968b,        2.00,  0.70, 1.08e+02
Kepler-968c,        1.69,  0.70, 6.06e+01
Kepler-969b,        2.07,  0.82, 1.11e+01
Kepler-969c,        0.99,  0.82, 6.17e+02
Kepler-96b,         2.67,  1.02, 6.24e+01
Kepler-970b,        2.77,  0.67, 1.30e+01
Kepler-971b,        2.13,  0.85, 7.90e+01
Kepler-972b,        4.65,  1.22, 3.37e+02
Kepler-973b,        1.96,  0.78, 6.41e+00
Kepler-974b,        1.57,  0.50, 2.48e+01
Kepler-975b,        1.48,  0.75, 3.58e+02
Kepler-976b,        3.96,  0.83, 2.66e+00
Kepler-977b,        2.62,  0.83, 1.76e+01
Kepler-978b,        2.99,  1.09, 1.90e+01
Kepler-979b,        2.72,  0.83, 8.71e+01
Kepler-97b,         1.48,  0.98, 7.40e+02
Kepler-980b,        2.67,  1.06, 1.22e+02
Kepler-981b,        2.31,  0.96, 3.19e+02
Kepler-982b,        2.25,  1.29, 1.27e+02
Kepler-983b,        2.36,  1.08, 1.44e+01
Kepler-984b,        2.12,  0.93, 1.37e+01
Kepler-985b,        2.98,  0.85, 2.78e+00
Kepler-986b,        2.36,  0.98, 1.09e+01
Kepler-987b,        3.26,  0.91, 4.04e+00
Kepler-988b,        2.07,  0.53, 5.47e+00
Kepler-989b,        2.21,  0.78, 6.81e+01
Kepler-98b,         1.99,  1.11, 1.54e+03
Kepler-990b,        2.60,  1.08, 1.56e+02
Kepler-990c,        1.53,  1.08, 7.59e+03
Kepler-991b,        2.54,  0.61, 1.22e+00
Kepler-992b,        1.62,  0.74, 1.63e+01
Kepler-993b,        2.97,  0.54, 3.51e+00
Kepler-994b,        1.60,  0.54, 2.00e+02
Kepler-995b,        2.70,  0.80, 1.45e+01
Kepler-996b,        1.98,  1.14, 6.43e+02
Kepler-997b,        1.36,  1.56, 1.90e+03
Kepler-998b,        2.32,  1.18, 4.06e+02
Kepler-999b,        2.34,  1.65, 7.52e+02
Kepler-99b,         1.48,  0.73, 1.00e+02
Kepler-9b,          9.44,  1.02, 5.05e+01
Kepler-9c,          9.22,  1.02, 1.98e+01
Kepler-9d,          1.64,  1.02, 1.51e+03
Lupus-TR-3b,        9.98,  0.82, 1.76e+02
OGLE-TR-182b,      12.67,  1.14, 5.47e+02
OGLE-TR-211b,      15.24,  1.64, 1.48e+03
OGLE2-TR-L9b,      18.05,  1.53, 2.86e+03
PH1b,               6.18,  1.73, 1.43e+02
PH2b,              10.12,  1.00, 1.34e+00
POTS-1b,           10.55,  0.59, 8.47e+01
Qatar-1b,          12.81,  0.80, 5.96e+02
Qatar-2b,          14.06,  0.78, 5.53e+02
TRAPPIST-1b,        1.11,  0.12, 4.21e+00
TRAPPIST-1c,        1.05,  0.12, 2.25e+00
TRAPPIST-1d,        1.17,  0.12, 1.61e-01
TrES-1b,           11.96,  0.81, 2.82e+02
TrES-2b,           13.98,  1.00, 7.81e+02
TrES-3b,           14.97,  0.83, 1.21e+03
TrES-4b,           20.60,  1.81, 1.74e+03
TrES-5b,           13.38,  0.87, 8.01e+02
WASP-101b,         15.80,  1.29, 9.85e+02
WASP-103b,         17.13,  1.44, 6.55e+03
WASP-104b,         12.74,  0.96, 8.81e+02
WASP-106b,         12.16,  1.39, 2.78e+02
WASP-10b,          12.11,  0.70, 1.47e+02
WASP-113b,         15.79,  1.61, 8.11e+02
WASP-114b,         15.01,  1.43, 2.82e+03
WASP-117b,         11.44,  1.17, 1.83e+02
WASP-118b,         16.14,  1.70, 1.47e+03
WASP-119b,         15.69,  1.20, 1.06e+03
WASP-11b,          11.27,  0.79, 1.77e+02
WASP-120b,         16.51,  1.87, 2.07e+03
WASP-121b,         20.91,  1.46, 5.15e+03
WASP-123b,         14.77,  1.28, 8.90e+02
WASP-124b,         13.90,  1.02, 6.27e+02
WASP-126b,         10.76,  1.27, 8.09e+02
WASP-129b,         10.42,  0.90, 2.20e+02
WASP-12b,          21.30,  1.66, 7.38e+03
WASP-133b,         13.56,  1.44, 1.66e+03
WASP-135b,         14.57,  0.96, 1.45e+03
WASP-13b,          15.57,  1.56, 8.76e+02
WASP-14b,          14.36,  1.31, 2.13e+03
WASP-157b,         11.94,  1.13, 4.79e+02
WASP-15b,          16.01,  1.48, 1.25e+03
WASP-16b,          11.30,  0.95, 4.85e+02
WASP-17b,          22.32,  1.57, 1.63e+03
WASP-18b,          13.06,  1.23, 5.49e+03
WASP-19b,          15.60,  1.00, 3.35e+03
WASP-20b,          16.39,  1.39, 6.02e+02
WASP-21b,          11.99,  1.14, 5.31e+02
WASP-22b,          13.44,  1.25, 8.50e+02
WASP-23b,          10.78,  0.77, 2.74e+02
WASP-24b,          14.57,  1.33, 1.63e+03
WASP-25b,          13.68,  0.92, 3.60e+02
WASP-26b,          14.36,  1.30, 1.19e+03
WASP-28b,          13.60,  1.09, 7.71e+02
WASP-29b,           8.88,  0.81, 1.51e+02
WASP-2b,           12.01,  0.84, 4.82e+02
WASP-31b,          17.36,  1.25, 1.02e+03
WASP-32b,          13.23,  1.11, 9.93e+02
WASP-33b,          16.78,  1.44, 8.85e+03
WASP-34b,          13.68,  0.93, 3.03e+02
WASP-35b,          14.80,  1.09, 7.41e+02
WASP-36b,          14.87,  0.98, 1.54e+03
WASP-37b,          13.00,  1.00, 5.11e+02
WASP-38b,          12.26,  1.33, 4.04e+02
WASP-39b,          14.23,  0.90, 2.63e+02
WASP-3b,           14.50,  1.31, 2.59e+03
WASP-41b,          13.23,  0.87, 3.99e+02
WASP-42b,          12.58,  0.89, 1.82e+02
WASP-43b,          10.42,  0.60, 6.01e+02
WASP-44b,          12.78,  0.93, 5.54e+02
WASP-45b,          11.12,  0.92, 3.13e+02
WASP-46b,          13.16,  0.86, 1.20e+03
WASP-47b,          12.77,  1.15, 4.27e+02
WASP-47d,           3.63,  1.15, 1.51e+02
WASP-47e,           1.83,  1.15, 3.84e+03
WASP-48b,          15.65,  1.52, 2.44e+03
WASP-49b,          12.50,  0.98, 5.92e+02
WASP-4b,           14.91,  0.92, 1.27e+03
WASP-50b,          12.92,  0.84, 6.24e+02
WASP-52b,          14.24,  0.79, 4.78e+02
WASP-54b,          18.53,  1.83, 1.68e+03
WASP-55b,          14.96,  1.10, 4.76e+02
WASP-56b,          12.24,  1.11, 3.66e+02
WASP-57b,          11.77,  0.93, 5.35e+02
WASP-58b,          15.36,  1.17, 4.44e+02
WASP-59b,           8.69,  0.61, 3.27e+01
WASP-5b,           12.18,  1.03, 1.41e+03
WASP-60b,           9.64,  1.14, 5.05e+02
WASP-61b,          13.90,  1.36, 1.01e+03
WASP-62b,          15.58,  1.28, 7.14e+02
WASP-63b,          16.03,  1.88, 9.29e+02
WASP-64b,          14.25,  1.06, 1.22e+03
WASP-65b,          12.46,  1.01, 8.11e+02
WASP-66b,          15.58,  1.75, 1.74e+03
WASP-67b,          15.69,  0.87, 1.92e+02
WASP-68b,          13.90,  1.69, 8.15e+02
WASP-69b,           9.11,  0.81, 1.42e+02
WASP-6b,           13.79,  0.86, 3.24e+02
WASP-70 Ab,        13.05,  1.22, 6.27e+02
WASP-71b,          16.37,  2.26, 2.91e+03
WASP-72b,          14.24,  1.98, 3.93e+03
WASP-73b,          13.00,  2.07, 1.68e+03
WASP-74b,          17.49,  1.64, 2.25e+03
WASP-75b,          14.23,  1.26, 1.41e+03
WASP-76b,          20.51,  1.73, 3.78e+03
WASP-77 Ab,        13.56,  0.95, 1.29e+03
WASP-78b,          19.05,  1.60, 2.66e+03
WASP-79b,          23.43,  1.53, 1.49e+03
WASP-7b,           14.91,  1.43, 8.11e+02
WASP-80b,          11.20,  0.59, 7.70e+01
WASP-82b,          18.72,  2.18, 3.80e+03
WASP-83b,          11.66,  1.05, 2.63e+02
WASP-84b,          10.56,  0.75, 6.81e+01
WASP-85 Ab,        13.90,  0.94, 7.45e+02
WASP-88b,          19.05,  2.08, 1.62e+03
WASP-89b,          11.66,  0.88, 2.65e+02
WASP-8b,           11.63,  0.94, 1.24e+02
WASP-90b,          18.27,  1.98, 1.91e+03
WASP-92b,          16.38,  1.34, 2.08e+03
WASP-93b,          17.90,  1.52, 2.38e+03
WASP-94 Ab,        19.28,  1.62, 1.11e+03
WASP-95b,          13.56,  1.13, 9.93e+02
WASP-96b,          13.45,  1.05, 4.55e+02
WASP-97b,          12.67,  1.06, 9.38e+02
WASP-98b,          12.82,  0.74, 3.14e+02
WASP-99b,          12.33,  1.76, 7.94e+02
WTS-1b,            16.70,  1.15, 8.38e+02
WTS-2b,            15.28,  0.75, 9.21e+02
XO-1b,             13.56,  0.94, 3.58e+02
XO-2 Nb,           11.42,  1.01, 5.49e+02
XO-3b,             13.64,  1.38, 1.43e+03
XO-4b,             14.91,  1.55, 7.46e+02
XO-5b,             12.78,  1.13, 3.77e+02
